865/865,id,pubstate,pubdate,created,modified,word_count,menu_count,title,path
387,5656253015567410910,published,2008-12-08 14:08,2008-12-08 14:08,2012-01-26 10:11,86,1,Klimadynamikk,/fg/klima
388,5656253015567410915,published,2008-12-08 14:08,2008-12-08 14:08,2012-02-13 11:21,131,1,Fysisk oseanografi,/fg/fysos
389,5656253015567410920,published,2008-12-08 14:08,2008-12-08 14:08,2009-09-21 11:36,35,0,Frå språk til språk: forskingsgruppe i omsetjingsvitskap og kontrastiv lingvistikk,/fg/sprak-s
390,5656253015567410925,published,2008-12-08 14:08,2008-12-08 14:08,2009-09-18 09:25,0,0,Språk og kultur i Latin-Amerika,/fg/skila
391,5656253015567410930,published,2008-12-08 14:08,2008-12-08 14:08,2011-03-28 14:08,25,1,Strategier for språkkompetanse,/fg/strategier
392,5656253015567410935,published,2008-12-08 14:08,2008-12-08 14:08,2012-02-29 16:54,177,1,"Antikkens historie, kultur og religioner",/fg/antikken
393,5656253015567410940,published,2008-12-08 14:08,2008-12-08 14:08,2012-01-26 10:11,105,1,"Helse-, velferd- og vitenskapshistorie",/fg/hvv
394,5656253015567410945,published,2008-12-08 14:08,2008-12-08 14:08,2010-04-14 07:41,37,0,Akvatisk atferdsøkologi,/fg/aa
395,5656253015567410950,published,2008-12-08 14:08,2008-12-08 14:08,2010-06-29 07:58,20,0,Evolusjonær økologi,/fg/evo
396,5656253015567410955,published,2008-12-08 14:08,2008-12-08 14:08,2011-10-10 11:33,108,0,Fiskeimmunologi,/fg/fi
397,5656253015567410960,published,2008-12-08 14:08,2008-12-08 14:08,2012-02-17 15:36,32,0,Fiskeriøkologi og havbruk,/fg/fh
398,5656253015567410965,published,2008-12-08 14:08,2008-12-08 14:08,2011-08-26 07:21,53,0,Generell mikrobiologi,/fg/gm
399,5656253015567410970,retracted,2008-12-08 14:08,2008-12-08 14:08,2009-02-08 18:12,0,0,Geobiologi/SFF,/fg/CGB
400,5656253015567410975,published,2008-12-08 14:08,2008-12-08 14:08,2011-03-16 15:45,28,0,Marin biodiversitet,/fg/mb
401,5656253015567410980,published,2008-12-08 14:08,2008-12-08 14:08,2011-05-13 22:36,38,0,Teoretisk økologi,/fg/modelling
402,5656253015567410985,published,2008-12-08 14:08,2008-12-08 14:08,2010-06-17 13:45,60,0,Marin Utviklingsbiologi,/fg/mub
403,5656253015567410990,published,2008-12-08 14:08,2008-12-08 14:08,2010-06-29 08:30,371,0,Vertebrate Evolution & Development Research Group,/fg/veu
404,5656253015567410995,published,2008-12-08 14:08,2008-12-08 14:08,2012-01-17 10:03,164,1,Inflammasjon,/fg/inflam
405,5656253015567411000,published,2008-12-08 14:08,2008-12-08 14:08,2009-09-18 09:25,165,1,Rettsmedisin,/fg/rettsmed
406,5656253015567411005,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,182,1,Forskningsgruppe på Midtausten- og Afrikastudiar,/fg/midoesten
407,5656253015567411010,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,133,1,Steder - regioner - identitet,/fg/steder-regioner
408,5656253015567411015,published,2008-12-08 14:09,2008-12-08 14:09,2012-03-07 12:31,0,0,"Demokrati, styring, rett og arbeidsliv",/fg/styring-rett
409,5656253015567411020,published,2008-12-08 14:09,2008-12-08 14:09,2012-02-28 14:03,125,0,Arkitektur og byforskning,/fg/arkitekturogbyforskning
410,5656253015567411025,published,2008-12-08 14:09,2008-12-08 14:09,2011-11-01 13:50,46,0,Digital kultur,/fg/digitalkultur
411,5656253015567411030,published,2008-12-08 14:09,2008-12-08 14:09,2010-06-09 10:50,50,0,Forskergruppe for gresk og latinsk filologi,/fg/greskoglatin
412,5656253015567411035,published,2008-12-08 14:09,2008-12-08 14:09,2011-02-24 09:37,193,0,LaMoRe,/fg/lamore
413,5656253015567411040,published,2008-12-08 14:09,2008-12-08 14:09,2011-02-24 09:56,147,0,"Rett, retorikk og litteratur",/fg/lovoglitteratur
414,5656253015567411045,published,2008-12-08 14:09,2008-12-08 14:09,2012-03-12 14:30,64,0,Gruppe for journalistikkforskning,/fg/journalist
415,5656253015567411050,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,148,0,PAILab: Laboratorium for programmering og kunstig intelligens,/fg/pailab
416,5656253015567411055,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,34,0,Retorikkgruppen,/fg/retorikk
417,5656253015567411060,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,51,0,Visuelle studier og medieestetikk,/fg/visstu
418,5656253015567411065,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,102,0,Informasjons- og datahåndtering,/fg/idm
419,5656253015567411070,published,2008-12-08 14:09,2008-12-08 14:09,2009-09-18 09:25,17,0,"Tekst, diskurs og fagkommunikasjon",/fg/tedifa
420,5656253015567411075,published,2008-12-08 14:09,2008-12-08 14:09,2009-09-18 09:25,224,0,"Tekst, handling og rom",/fg/teksthandlingrom
421,5656253015567411080,published,2008-12-08 14:09,2008-12-08 14:09,2011-08-08 11:34,309,0,Visuell kultur,/fg/visuellkultur
422,5656253015567411085,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,0,1,Seksjon for dermatovenerologi,/fg/derma
423,5656253015567411090,published,2008-12-08 14:09,2008-12-08 14:09,2012-03-01 08:39,64,1,Seksjon for endokrinologi,/fg/endo
424,5656253015567411095,published,2008-12-08 14:09,2008-12-08 14:09,2012-02-29 12:07,101,1,Seksjon for farmakologi,/fg/farma
425,5656253015567411100,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,21,1,Seksjon for gastroenterologi,/fg/gastro
426,5656253015567411105,published,2008-12-08 14:09,2008-12-08 14:09,2012-02-08 15:25,55,1,Seksjon for hematologi,/fg/hemato
427,5656253015567411110,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,37,1,Seksjon for infeksjonsmedisin,/fg/inf
428,5656253015567411115,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,49,1,Seksjon for kardiologi,/fg/kardio
429,5656253015567411120,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,56,1,Seksjon for lungemedisin og klinisk respirasjonsfysiologi,/fg/lunge
430,5656253015567411125,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,74,1,Seksjon for medisinsk biokjemi,/fg/medbio
431,5656253015567411130,published,2008-12-08 14:09,2008-12-08 14:09,2012-03-06 09:38,32,1,Seksjon for nefrologi,/fg/nefro
432,5656253015567411135,published,2008-12-08 14:09,2008-12-08 14:09,2012-03-09 10:39,49,1,Seksjon for onkologi,/fg/onko
433,5656253015567411140,published,2008-12-08 14:09,2008-12-08 14:09,2012-03-05 07:37,0,1,Seksjon for revmatologi,/fg/revma
434,5656253015567411145,published,2008-12-08 14:09,2008-12-08 14:09,2012-01-26 10:11,49,1,Haraldsplass Diakonale Sykehus,/fg/hds
435,5656253015567411150,published,2008-12-08 14:09,2008-12-08 14:09,2011-09-16 13:37,23,0,Litteratur og vitenskap,/fg/litt_vit
436,5656253015567411155,published,2008-12-08 14:09,2008-12-08 14:09,2009-11-02 13:28,0,0,Pasientnær og samfunnsrettet klinisk odontologisk forskning,/fg/samfklinisk
437,5656253015567411160,published,2008-12-08 14:09,2008-12-08 14:09,2011-09-05 19:01,114,0,Biomaterialer,/fg/biomaterial
438,5656253015567411165,published,2008-12-08 14:09,2008-12-08 14:09,2012-03-12 08:57,89,2,Dyreavdelingen,/dyreavdelingen
439,5732407609401540625,published,2009-06-11 00:00,2009-06-11 00:00,2011-08-25 13:27,169,0,Forskargruppe i namnegransking,/fg/namnegransking
440,5732407609401540634,published,2009-06-11 00:00,2009-06-11 00:00,2010-09-24 05:49,68,0,Onomastics Research Group,/rg/onomastics
441,5774497550897966117,published,2009-01-28 01:44,2009-01-28 01:44,2011-10-17 22:47,0,0,De kulturhistoriske samlinger,/dks
442,5788347713683187408,published,2009-01-12 15:46,2009-01-12 15:46,2012-03-07 10:24,14,1,Molecular Imaging Center (MIC),/fg/mic
443,5788347713683187417,published,2009-01-12 15:46,2009-01-12 15:46,2012-03-07 10:31,11,1,PROBE,/fg/probe
444,5788347713683187426,published,2009-01-12 15:46,2009-01-12 15:46,2012-03-12 14:41,61,0,Forskerutdanning (ph.d),/phd
445,5788347713683187433,published,2009-01-12 15:46,2009-01-12 15:46,2012-03-07 10:31,262,2,PROBE,/rg/probe
446,5788347713683187440,retracted,2009-01-12 15:46,2009-01-12 15:46,2012-01-04 09:03,0,0,"Unit for physical -, petroleum - and process chemistry",/rg/physpropetro
447,5788347713683187447,published,2009-01-12 15:46,2009-01-12 15:46,2012-03-07 10:24,172,2,Molecular Imaging Center (MIC),/rg/mic
448,5788347713683187454,retracted,2009-01-12 15:46,2009-01-12 15:46,2012-01-04 10:36,139,0,"Unit for inorganic chemistry, nano structures and modeling",/rg/Inorgnanomod
449,5788347713683187461,retracted,2009-01-12 15:46,2009-01-12 15:46,2012-01-04 10:36,0,0,"Unit for organic -, biophysical - and pharmaceutical chemistry",/rg/orgbiofarm
450,5832391657046951949,published,2011-01-24 13:27,2011-01-24 13:27,2011-11-24 09:57,1,0,Forskermobilitet,/forskermobilitet
451,5880562128506510679,published,2010-08-31 22:33,2010-08-31 22:33,2012-03-07 14:52,74,2,"Knowledge, Education and Democracy",/rg/ked
452,5880562128506510686,published,2010-08-31 22:34,2010-08-31 22:34,2012-03-07 14:52,0,0,"Bildung, Art, and Educational Philosophy",/rg/bkp
453,5880562128506510693,published,2010-08-31 22:34,2010-08-31 22:34,2012-03-07 14:52,93,0,Digital Learning Communities,/rg/dlc
454,5880562128506510700,published,2010-08-31 22:34,2010-08-31 22:34,2012-03-07 14:52,0,1,Higher education research group,/rg/herg
455,5880562128506510707,published,2010-08-31 22:34,2010-08-31 22:34,2012-03-07 14:52,0,0,Professionality in Teaching,/rg/pit
456,5984901886890503497,published,2009-12-10 10:56,2009-12-10 10:56,2010-01-26 08:23,72,2,Geobiologi,/fg/geobio
457,5984901886890503506,published,2009-12-10 10:56,2009-12-10 10:56,2012-03-07 14:52,83,2,Petroleumsgeofag,/fg/petroleum
458,5984901886890503515,published,2009-12-10 10:56,2009-12-10 10:56,2012-03-07 14:52,87,1,Petroleum Geoscience,/rg/petroleum
459,5984901886890503522,published,2009-12-10 10:56,2009-12-10 10:56,2010-01-22 14:16,87,1,Geobiology,/rg/geobio
460,6050282815025815012,published,2011-11-25 09:46,2011-11-25 09:46,2012-02-21 11:24,76,1,Jubileum 2013 - 2015,/jubileum-2013-2015
461,6050282815025815021,published,2011-11-25 09:46,2011-11-25 09:46,2012-02-15 23:46,127,0,Jubilee 2013 - 2015,/jubilee-2013-2015
462,6050282815025815052,retracted,2011-11-25 09:47,2011-11-25 09:47,2011-12-08 12:16,74,2,Sentraladministrasjonen,/system/placeholders/969111280
463,6050282815025815104,retracted,2011-11-25 09:47,2011-11-25 09:47,2011-12-08 12:16,0,0,Administration,/system/placeholders/969111280/en
464,6120085010095745008,published,2012-03-06 23:45,2012-03-06 23:45,2012-03-06 23:46,0,0,Kolonitid,/fg/kolonitid
465,6120085010095745017,published,2012-03-06 23:45,2012-03-06 23:45,2012-03-07 14:52,73,0,In the Wake of Colonialism,/rg/colonialtimes
466,6222540929901286105,published,2011-05-23 11:58,2011-05-23 11:58,2012-01-26 10:11,0,0,"Forskergruppe for Internasjonal privatrett, internasjonal prosessrett og komparativ rett",/fg/ipr
467,6303840081008101116,published,2010-11-23 10:07,2010-11-23 10:07,2012-01-26 10:11,58,0,Forskargruppe for rettskultur,/fg/rettskultur
468,6424158857695304363,published,2010-03-18 23:18,2010-03-18 23:18,2011-08-10 11:00,7,0,Nil-programmet,/fg/nbrp
469,6424158857695304372,published,2010-03-18 23:18,2010-03-18 23:18,2012-02-22 14:14,88,4,Christiekonferansen,/christiekonferansen
470,6424158857695304381,published,2010-03-18 23:18,2010-03-18 23:18,2012-02-02 14:06,49,3,Nile Basin Research Programme,/rg/nbrp
471,6424158857695304388,published,2010-03-18 23:18,2010-03-18 23:18,2012-02-22 13:37,120,0,The Christie conference,/christiekonferansen/en
472,6484489039644347596,published,2010-11-23 23:37,2010-11-23 23:37,2012-03-07 11:50,74,0,Kunst og hage,/kunst
473,6484489039644347605,published,2010-11-23 23:37,2010-11-23 23:37,2011-02-17 12:05,274,0,Research Group for Legal Culture,/rg/legalculture
474,6484489039644347612,published,2010-11-23 23:37,2010-11-23 23:37,2012-01-31 13:25,104,0,Arts and Gardens,/arts
475,6509338355167393819,retracted,2008-09-05 07:03,2008-09-05 07:03,2011-02-03 15:43,0,0,Institutt For Portal,/institutt/Institutt for Portal
476,6512764593279536396,published,2009-09-30 22:13,2009-09-30 22:13,2010-04-14 11:41,103,0,Nordmenn i Latin-Amerika,/fg/nila
477,6512764593279536405,published,2009-09-30 22:13,2009-09-30 22:13,2011-06-09 07:52,0,2,Norwegians in Latin-America,/rg/nilaeng
478,6516270222039108011,published,2010-12-15 09:38,2010-12-15 09:38,2012-03-28 11:43,122,0,Samfunn,/samfunn
479,6516270222039108020,published,2010-12-15 09:38,2010-12-15 09:38,2012-03-28 11:25,158,0,Community,/community
480,6546821958067690482,published,2012-01-25 23:47,2012-01-25 23:47,2012-02-29 12:47,0,0,Sikkerhet i systemer for mobil datafangst,/prosjekt/smdc
481,6546821958067690491,published,2012-01-25 23:47,2012-01-25 23:47,2012-02-29 12:45,0,0,Secure Mobile Data Collection Systems,/project/smdc
482,6593422570935316449,published,2009-01-29 11:52,2009-01-29 11:52,2009-01-30 01:34,0,0,"Hermeneutikk, retorikk, resepsjon",/fg/hermeneutikk
483,6620573234653220555,published,2011-09-01 22:43,2011-09-01 22:43,2012-03-08 15:32,63,2,Forskergruppe for samfunnsfarmasi,/fg/samffarm
484,6620573234653220564,published,2011-09-01 22:43,2011-09-01 22:43,2012-03-08 15:37,78,2,Research Group on Social Pharmacy,/rg/socpharm
485,6850643199866398058,published,2009-01-27 17:21,2009-01-27 17:21,2012-04-02 08:45,50,1,Research,/research
486,6850643199866398128,published,2009-01-27 17:21,2009-01-27 17:21,2012-03-07 14:52,273,2,"Health-, welfare and history of science",/rg/hws
487,6850643199866398135,published,2009-01-27 17:21,2009-01-27 17:21,2011-10-04 09:48,0,1,"Ancient history, culture and religion",/rg/antikken
488,6850643199866398142,published,2009-01-27 17:21,2009-01-27 17:21,2009-06-09 23:58,16,0,From Language to Language: Research group for translation and contrastive linguistics,/rg/sprak-s
489,6850643199866398149,published,2009-01-27 17:21,2009-01-27 17:21,2011-06-08 13:21,0,2,Language and Culture in Latin America,/rg/skila
490,6850643199866398156,published,2009-01-27 17:21,2009-01-27 17:21,2012-03-09 16:02,0,1,The Caribbean: Identities and Conflicts,/rg/karibia
491,6850643199866398163,published,2009-01-27 17:21,2009-01-27 17:21,2011-05-20 13:20,21,1,The Borders of Europe,/rg/europas_g
492,6850643199866398170,published,2009-01-27 17:21,2009-01-27 17:21,2009-01-28 01:40,0,0,"Text, Discourse and Communication",/rg/tedifa
493,6850643199866398177,published,2009-01-27 17:21,2009-01-27 17:21,2009-01-30 01:34,0,0,Visual Culture,/rg/visualculture
494,6850643199866398184,published,2009-01-27 17:21,2009-01-27 17:21,2009-01-30 01:34,0,0,"Text, Action and Space",/rg/textactionspace
495,6850643199866398191,published,2009-01-27 17:21,2009-01-27 17:21,2012-03-07 14:52,200,3,Beyond The Nation State,/rg/internasj
496,6850643199866398198,published,2009-01-27 17:21,2009-01-27 17:21,2011-10-04 09:48,0,1,Places - Regions - Identity,/rg/steder-regioner
497,6850643199866398205,published,2009-01-27 17:21,2009-01-27 17:21,2012-03-07 14:52,235,3,Research Group in Middle Eastern and African Studies,/rg/midoesten
498,6850643199866398212,published,2009-01-27 17:21,2009-01-27 17:21,2011-05-25 12:58,117,1,Architectural and Urban Research,/rg/architectureandurbanresearch
499,6850643199866398219,published,2009-01-27 17:21,2009-01-27 17:21,2011-12-09 13:32,0,3,"Democracy, Governance, Law and Working Life",/rg/styring-rett
500,6850643199866398226,published,2009-01-27 17:21,2009-01-27 17:21,2010-09-20 08:36,127,0,"Law, Rhetoric and Literature",/rg/lawandliterature
501,6850643199866398233,published,2009-01-27 17:21,2009-01-27 17:21,2010-04-15 10:18,60,0,Classical Philology,/rg/classicalphilology
502,6850643199866398247,published,2009-01-27 17:21,2009-01-27 17:21,2011-03-21 09:53,97,0,The Digital Culture Research Group,/rg/digitalculture
503,6850643199866398254,published,2009-01-27 17:21,2009-01-27 17:21,2011-06-09 08:23,102,1,Society and Linguistic Change,/rg/linguisticchange
504,6874076144949219512,published,2011-02-11 23:37,2011-02-11 23:37,2011-11-20 19:41,49,0,Electronic Literature,/rg/electronicliterature
505,6936302710675123143,published,2009-03-02 13:54,2009-03-02 13:54,2010-09-20 08:36,0,0,Mitochondrial Medicine & Neurogenetics (MMN),/fg/mitokondriesykdom
506,6936302710675123152,published,2009-03-02 13:54,2009-03-02 13:54,2012-02-19 08:54,160,0,Mitochondrial Medicine & Neurogenetics (MMN),/rg/mitochondrial_medicine
507,6940826224796548057,published,2009-01-18 17:33,2009-01-18 17:33,2011-02-03 15:44,9,0,CIPR - Centre for Integrated Petroleum Research,/cipr/en
508,6955077479999415590,published,2009-05-25 20:45,2009-05-25 20:45,2012-03-02 07:14,24,0,HMS-portalen,/poa/hms-portalen
509,6955077479999415599,published,2009-05-25 20:45,2009-05-25 20:45,2011-07-08 06:37,20,1,The HSE-gateway,/poa/hms-portalen/en
510,7111841303170650527,published,2011-04-11 07:09,2011-04-11 07:09,2011-04-18 07:55,0,0,Nukleær fosfoinositid signalering,/fg/nukfi
511,7117914931746643272,published,2009-01-27 17:29,2009-01-27 17:29,2009-01-27 17:29,0,0,Legal theory,/rg/lt
512,7117914931746643279,published,2009-01-27 17:29,2009-01-27 17:29,2012-02-13 10:53,0,1,Education,/education
513,7284157476832731429,published,2008-12-10 07:51,2008-12-10 07:51,2012-01-26 10:11,102,0,FORSE - Forskergruppe i samfunn og språkendring,/fg/forse
514,7284157476832731445,published,2008-12-10 07:51,2008-12-10 07:51,2010-09-20 08:36,596,0,Mediterran kunst,/fg/mediterrankunst
515,7391279586988329799,published,2010-01-26 09:17,2010-01-26 09:17,2011-08-11 10:53,102,0,Quality in Studies and Education,/quality-in-studies
516,7404389176683366664,published,2010-06-25 08:19,2010-06-25 08:19,2012-03-07 14:52,232,3,"Natural resource law, Environmental law and Development law",/rg/resource
517,7416569769975142484,retracted,2008-09-05 07:04,2008-09-05 07:04,2009-02-08 17:59,6,0,Petroleumsforskning,/fokusomrade/petroleumsforskning
518,7425445938467143382,private,2008-12-16 20:36,2008-12-16 20:36,2008-12-17 14:28,0,0,English prototype unit,/prototyper/enhet_en
519,7425445938467143384,private,2008-12-16 20:37,2008-12-16 20:37,2011-02-03 15:43,0,0,English prototype faculty,/prototyper/fakultet_en
520,7538708170095011016,published,2010-01-18 23:14,2010-01-18 23:14,2012-01-26 10:11,130,2,Kvartærgeologi og paleoklima,/fg/kvartaer
521,7538708170095011025,published,2010-01-18 23:14,2010-01-18 23:14,2012-03-07 14:52,123,1,Quaternary Geology and Paleoclimate,/rg/quarternary
522,7547077834083179849,published,2008-09-05 07:02,2008-09-05 07:02,2012-03-28 11:50,42,1,Forskning,/forskning
523,7555149029803267087,published,2011-09-22 22:45,2011-09-22 22:45,2012-02-20 11:32,46,0,Kontor for samfunnskontakt,/samfunnskontakt
524,7555149029803267096,published,2011-09-22 22:46,2011-09-22 22:46,2011-10-11 07:21,0,0,Sekvenseringslaboratoriet,/seklab
525,7555149029803267105,published,2011-09-22 22:46,2011-09-22 22:46,2011-09-30 08:34,129,2,The sequencing facility,/seqlab
526,7555149029803267112,published,2011-09-22 22:46,2011-09-22 22:46,2011-09-22 22:46,0,0,University Liaison Office,/liaison
527,7754951945439681892,retracted,2009-01-08 14:20,2009-01-08 14:20,2012-01-04 09:03,37,1,"Avdeling for fysikalsk -, petroleums-  og prosesskjemi",/fg/fyspropetro
528,7799123864365095098,published,2009-01-18 17:47,2009-01-18 17:47,2011-06-08 12:58,0,2,Europeanization and Democracy,/rg/Europol
529,7799123864365095105,published,2009-01-18 17:47,2009-01-18 17:47,2011-11-17 12:17,87,1,Political Organization and Multi Level Governance,/rg/polorg
530,7799123864365095112,published,2009-01-18 17:47,2009-01-18 17:47,2011-10-17 11:33,80,2,Globalization and Development,/rg/globadm
531,7799123864365095119,published,2009-01-18 17:47,2009-01-18 17:47,2011-12-09 13:32,113,2,"Democracy, Organization and Political Regimes",/rg/demorg
532,7799123864365095126,published,2009-01-18 17:47,2009-01-18 17:47,2011-10-14 10:03,40,1,"Politics, Governance and Innovation",/rg/pgi
533,7799123864365095133,published,2009-01-18 17:47,2009-01-18 17:47,2011-10-27 08:45,102,1,"Knowledge, politics and organization",/rg/kpo
534,7799123864365095140,published,2009-01-18 17:47,2009-01-18 17:47,2009-01-18 17:48,0,0,"Tort, insurance and social security law",/rg/tort
535,7799123864365095147,published,2009-01-18 17:47,2009-01-18 17:47,2009-01-18 17:48,0,0,Biomedical law and social law,/rg/bs
536,7799123864365095154,retracted,2009-01-18 17:47,2009-01-18 17:47,2012-01-19 23:48,0,0,Company law. Stock exchange-and securites law,/rg/company
537,7799123864365095161,published,2009-01-18 17:47,2009-01-18 17:47,2011-09-30 12:18,0,0,Administrative law,/rg/admlaw
538,7829041782833507047,published,2011-09-05 22:43,2011-09-05 22:43,2012-01-11 23:48,0,0,Ut med språket!,/prosjekt/speakup
539,7829041782833507056,published,2011-09-05 22:44,2011-09-05 22:44,2012-01-19 10:55,102,0,The Bergen Longitudinal Speak Up! Project,/project/speakup
540,7833789259207351505,published,2009-08-12 16:26,2009-08-12 16:26,2009-10-14 07:53,113,0,Teater. Scene og scenisk uttrykk,/fg/teater
541,7833789259207351514,published,2009-08-12 16:26,2009-08-12 16:26,2009-08-12 16:26,0,0,Theatre. Stage and Theatrical Expression,/rg/theatre
542,7833789259207351521,published,2009-08-12 16:26,2009-08-12 16:26,2012-02-22 22:54,7,0,University Pedagogy,/uniped/en
543,7888765671393242657,published,2011-04-29 07:46,2011-04-04 14:06,2012-02-24 14:05,160,2,Rektors kontor,/rektoratet
544,7904679445583887043,published,2010-11-22 23:47,2010-11-22 23:47,2011-03-02 14:43,21,0,Grieg forskerskole i interdisiplinære musikkstudier,/fs/grieg
545,7904679445583887052,published,2010-11-22 23:47,2010-11-22 23:47,2011-01-17 13:34,74,0,Nasjonal forskerskole i petroleum,/fs/nfip
546,7904679445583887061,published,2010-11-22 23:47,2010-11-22 23:47,2012-03-02 14:10,61,0,Grieg Research School in Interdisciplinary Music Studies,/rs/grieg
547,7904679445583887068,published,2010-11-22 23:47,2010-11-22 23:47,2011-01-17 11:39,87,0,Petroleum research school of Norway,/rs/nfip
548,7929433498173838360,published,2009-01-28 01:40,2009-01-28 01:40,2012-01-27 13:48,72,1,Seksjon for ytre kulturminnevern,/sfyk
549,7929433498173838403,published,2009-01-28 01:40,2009-01-28 01:40,2012-03-09 09:06,77,1,"Arboretet og Botanisk hage, Milde",/arboretet
550,7929433498173838418,published,2009-01-28 01:40,2009-01-28 01:40,2012-01-26 10:11,62,1,"The Arboretum and Botanical Garden, Milde",/arboretet/en
551,7929433498173838431,published,2009-01-28 01:40,2009-01-28 01:40,2011-10-17 22:47,83,1,Section for Cultural Heritage Management,/sfyk/en
552,7940857818638590711,published,2010-06-22 09:18,2010-06-22 09:18,2010-08-20 09:00,12,0,Sosial innflytelse på ungdoms atferd og helse,/fg/sipa
553,8028450313388828263,published,2009-03-24 01:10,2009-03-24 01:10,2011-05-20 12:46,0,1,"Culture and Society in Argentina, Brasil and Chile",/rg/cs_abc
554,8077009513978315069,published,2010-06-25 07:56,2010-06-25 07:56,2012-01-26 10:11,180,0,"Forskergruppe for naturressurs-, miljø- og utviklingsrett",/fg/ressurs
555,8121043618001491898,published,2011-04-18 07:53,2011-04-18 07:53,2012-03-12 13:17,254,1,Semantic and Social Information Systems,/rg/ssis
556,8121043618001491905,published,2011-04-18 07:53,2011-04-18 07:53,2012-02-14 14:03,63,2,Nuclear phosphoinositide signalling,/rg/nucpi
557,8205306051363516801,published,2010-10-11 12:22,2010-10-11 12:22,2012-01-26 10:11,0,0,Forskergruppe for formuerett,/fg/formuerett
558,8206698655763108711,published,2009-10-09 22:15,2009-10-09 22:15,2012-01-24 09:28,98,0,Bergen Research School in Inflammation,/fs/brsi
559,8206698655763108720,published,2009-10-09 22:15,2009-10-09 22:15,2011-09-22 11:19,35,2,Forskerskolen i rettsvitenskap,/fs/rettsvitenskap
560,8206698655763108729,published,2009-10-09 22:15,2009-10-09 22:15,2010-10-29 19:28,183,0,IRTG - Development and Application of Intelligent Detectors,/fs/irtg
561,8206698655763108738,published,2009-10-09 22:15,2009-10-09 22:15,2010-10-29 16:04,210,0,IRTG - Development and Application of Intelligent Detectors,/rs/irtg
562,8206698655763108745,published,2009-10-09 22:15,2009-10-09 22:15,2010-11-04 12:00,99,1,Bergen Research School in Inflammation,/rs/brsi
563,8206698655763108752,published,2009-10-09 22:15,2009-10-09 22:15,2011-06-09 10:06,44,2,The Ph.D. programme in law,/rs/law
564,8265276785932888737,published,2009-01-06 17:28,2009-01-06 17:28,2012-02-07 16:04,21,2,Algoritmer,/fg/algo
565,8265276785932888746,published,2009-01-06 17:28,2009-01-06 17:28,2010-03-26 10:24,0,2,Sikker kommunikasjon,/fg/selmer
566,8265276785932888755,published,2009-01-06 17:28,2009-01-06 17:28,2012-01-03 10:06,0,1,Bioinformatikk,/fg/bioinformatikk
567,8265276785932888764,published,2009-01-06 17:28,2009-01-06 17:28,2010-02-17 14:24,0,2,Optimering,/fg/opt
568,8265276785932888773,published,2009-01-06 17:28,2009-01-06 17:28,2011-06-12 23:37,6,2,Visualisering,/fg/vis
569,8265276785932888782,published,2009-01-06 17:28,2009-01-06 17:28,2012-03-11 17:24,0,2,Programutviklingsteori,/fg/put
570,8265276785932888790,published,2009-01-06 17:28,2009-01-06 17:28,2012-03-07 14:52,75,2,Maringeologi og geofysikk,/fg/mgg
571,8265276785932888799,published,2009-01-06 17:28,2009-01-06 17:28,2009-12-03 10:54,264,1,Bioinformatics,/rg/bioinformatics
572,8265276785932888806,published,2009-01-06 17:28,2009-01-06 17:28,2010-03-26 10:24,0,2,Reliable communication,/rg/selmer
573,8265276785932888813,published,2009-01-06 17:28,2009-01-06 17:28,2011-05-10 14:48,7,2,Visualization,/rg/vis
574,8265276785932888820,published,2009-01-06 17:28,2009-01-06 17:28,2011-10-07 12:31,0,2,Optimization,/rg/opt
575,8265276785932888827,published,2009-01-06 17:28,2009-01-06 17:28,2012-02-07 16:02,28,2,Algorithms,/rg/algo
576,8265276785932888834,published,2009-01-06 17:28,2009-01-06 17:28,2010-09-20 08:36,0,0,Gender and literature,/rg/genderandliterature
577,8265276785932888841,published,2009-01-06 17:28,2009-01-06 17:28,2012-03-07 14:52,105,2,Marine Geology and Geophysics,/rg/mgg
578,8314982073342080046,published,2011-12-22 14:24,2009-01-30 01:34,2012-03-28 07:41,0,1,Aktuelt,/aktuelt
579,8314982073342080055,published,2011-12-22 14:24,2009-01-30 01:34,2012-02-22 14:39,0,1,News,/news
580,8314982073342080062,published,2009-01-30 01:34,2009-01-30 01:34,2009-01-30 01:34,0,0,"History, Rhetoric and Reception",/rg/hostoryrehtorivreceptiom
581,8341248828298238858,retracted,2008-09-05 07:03,2008-09-05 07:03,2009-02-02 18:49,0,0,Hubro2,/hubro2
582,8382613448763791137,published,2009-03-05 10:49,2009-03-05 10:49,2012-03-12 09:49,87,1,Laboratory Animal Facility,/dyreavdelingen/en
